text,cantica,canto,line
"“That face of thine, which dead I once bewept,",Purgatorio,23,55
"Gives me for weeping now no lesser grief,”",Purgatorio,23,56
"I answered him, “beholding it so changed!",Purgatorio,23,57
"But tell me, for God’s sake, what thus denudes you?",Purgatorio,23,58
"Make me not speak while I am marvelling,",Purgatorio,23,59
For ill speaks he who’s full of other longings.”,Purgatorio,23,60
And he to me: “From the eternal council,Purgatorio,23,61
Falls power into the water and the tree,Purgatorio,23,62
"Behind us left, whereby I grow so thin.",Purgatorio,23,63
"All of this people who lamenting sing,",Purgatorio,23,64
For following beyond measure appetite,Purgatorio,23,65
In hunger and thirst are here re-sanctified.,Purgatorio,23,66
Desire to eat and drink enkindles in us,Purgatorio,23,67
"The scent that issues from the apple-tree,",Purgatorio,23,68
And from the spray that sprinkles o’er the verdure;,Purgatorio,23,69
"And not a single time alone, this ground",Purgatorio,23,70
"Encompassing, is refreshed our pain,—",Purgatorio,23,71
"I say our pain, and ought to say our solace,—",Purgatorio,23,72
For the same wish doth lead us to the tree,Purgatorio,23,73
"Which led the Christ rejoicing to say ‘Eli,’",Purgatorio,23,74
When with his veins he liberated us.”,Purgatorio,23,75
"And I to him: “Forese, from that day",Purgatorio,23,76
"When for a better life thou changedst worlds,",Purgatorio,23,77
Up to this time five years have not rolled round.,Purgatorio,23,78
If sooner were the power exhausted in thee,Purgatorio,23,79
"Of sinning more, than thee the hour surprised",Purgatorio,23,80
"Of that good sorrow which to God reweds us,",Purgatorio,23,81
How hast thou come up hitherward already?,Purgatorio,23,82
"I thought to find thee down there underneath,",Purgatorio,23,83
Where time for time doth restitution make.”,Purgatorio,23,84
And he to me: “Thus speedily has led me,Purgatorio,23,85
"To drink of the sweet wormwood of these torments,",Purgatorio,23,86
My Nella with her overflowing tears;,Purgatorio,23,87
She with her prayers devout and with her sighs,Purgatorio,23,88
"Has drawn me from the coast where one where one awaits,",Purgatorio,23,89
And from the other circles set me free.,Purgatorio,23,90
So much more dear and pleasing is to God,Purgatorio,23,91
"My little widow, whom so much I loved,",Purgatorio,23,92
As in good works she is the more alone;,Purgatorio,23,93
For the Barbagia of Sardinia,Purgatorio,23,94
By far more modest in its women is,Purgatorio,23,95
Than the Barbagia I have left her in.,Purgatorio,23,96
"O brother sweet, what wilt thou have me say?",Purgatorio,23,97
"A future time is in my sight already,",Purgatorio,23,98
"To which this hour will not be very old,",Purgatorio,23,99
When from the pulpit shall be interdicted,Purgatorio,23,100
To the unblushing womankind of Florence,Purgatorio,23,101
To go about displaying breast and paps.,Purgatorio,23,102
"What savages were e’er, what Saracens,",Purgatorio,23,103
"Who stood in need, to make them covered go,",Purgatorio,23,104
Of spiritual or other discipline?,Purgatorio,23,105
But if the shameless women were assured,Purgatorio,23,106
"Of what swift Heaven prepares for them, already",Purgatorio,23,107
Wide open would they have their mouths to howl;,Purgatorio,23,108
"For if my foresight here deceive me not,",Purgatorio,23,109
They shall be sad ere he has bearded cheeks,Purgatorio,23,110
Who now is hushed to sleep with lullaby.,Purgatorio,23,111
"O brother, now no longer hide thee from me;",Purgatorio,23,112
"See that not only I, but all these people",Purgatorio,23,113
"Are gazing there, where thou dost veil the sun.”",Purgatorio,23,114
Whence I to him: “If thou bring back to mind,Purgatorio,23,115
"What thou with me hast been and I with thee,",Purgatorio,23,116
The present memory will be grievous still.,Purgatorio,23,117
Out of that life he turned me back who goes,Purgatorio,23,118
"In front of me, two days agone when round",Purgatorio,23,119
"The sister of him yonder showed herself,”",Purgatorio,23,120
And to the sun I pointed.  “Through the deep,Purgatorio,23,121
"Night of the truly dead has this one led me,",Purgatorio,23,122
"With this true flesh, that follows after him.",Purgatorio,23,123
"Thence his encouragements have led me up,",Purgatorio,23,124
Ascending and still circling round the mount,Purgatorio,23,125
"That you doth straighten, whom the world made crooked.",Purgatorio,23,126
"He says that he will bear me company,",Purgatorio,23,127
Till I shall be where Beatrice will be;,Purgatorio,23,128
There it behoves me to remain without him.,Purgatorio,23,129
"This is Virgilius, who thus says to me,”",Purgatorio,23,130
And him I pointed at; “the other is,Purgatorio,23,131
That shade for whom just now shook every slope,Purgatorio,23,132
"Your realm, that from itself discharges him.”",Purgatorio,23,133
"Nor speech the going, nor the going that",Purgatorio,24,1
"Slackened; but talking we went bravely on,",Purgatorio,24,2
Even as a vessel urged by a good wind.,Purgatorio,24,3
"And shadows, that appeared things doubly dead,",Purgatorio,24,4
From out the sepulchres of their eyes betrayed,Purgatorio,24,5
"Wonder at me, aware that I was living.",Purgatorio,24,6
"And I, continuing my colloquy,",Purgatorio,24,7
Said: “Peradventure he goes up more slowly,Purgatorio,24,8
"Than he would do, for other people’s sake.",Purgatorio,24,9
"But tell me, if thou knowest, where is Piccarda;",Purgatorio,24,10
Tell me if any one of note I see,Purgatorio,24,11
Among this folk that gazes at me so.”,Purgatorio,24,12
"“My sister, who, ’twixt beautiful and good,",Purgatorio,24,13
"I know not which was more, triumphs rejoicing",Purgatorio,24,14
Already in her crown on high Olympus.”,Purgatorio,24,15
"So said he first, and then: “’Tis not forbidden",Purgatorio,24,16
"To name each other here, so milked away",Purgatorio,24,17
Is our resemblance by our dieting.,Purgatorio,24,18
"This,” pointing with his finger, “is Buonagiunta,",Purgatorio,24,19
"Buonagiunta, of Lucca; and that face",Purgatorio,24,20
"Beyond him there, more peaked than the others,",Purgatorio,24,21
Has held the holy Church within his arms;,Purgatorio,24,22
"From Tours was he, and purges by his fasting",Purgatorio,24,23
Bolsena’s eels and the Vernaccia wine.”,Purgatorio,24,24
He named me many others one by one;,Purgatorio,24,25
"And all contented seemed at being named,",Purgatorio,24,26
So that for this I saw not one dark look.,Purgatorio,24,27
I saw for hunger bite the empty air,Purgatorio,24,28
"Ubaldin dalla Pila, and Boniface,",Purgatorio,24,29
Who with his crook had pastured many people.,Purgatorio,24,30
"I saw Messer Marchese, who had leisure",Purgatorio,24,31
"Once at Forli for drinking with less dryness,",Purgatorio,24,32
And he was one who ne’er felt satisfied.,Purgatorio,24,33
"But as he does who scans, and then doth prize",Purgatorio,24,34
"One more than others, did I him of Lucca,",Purgatorio,24,35
Who seemed to take most cognizance of me.,Purgatorio,24,36
"He murmured, and I know not what Gentucca",Purgatorio,24,37
"From that place heard I, where he felt the wound",Purgatorio,24,38
"Of justice, that doth macerate them so.",Purgatorio,24,39
"“O soul,” I said, “that seemest so desirous",Purgatorio,24,40
"To speak with me, do so that I may hear thee,",Purgatorio,24,41
And with thy speech appease thyself and me.”,Purgatorio,24,42
"“A maid is born, and wears not yet the veil,”",Purgatorio,24,43
"Began he, “who to thee shall pleasant make",Purgatorio,24,44
"My city, howsoever men may blame it.",Purgatorio,24,45
Thou shalt go on thy way with this prevision;,Purgatorio,24,46
"If by my murmuring thou hast been deceived,",Purgatorio,24,47
True things hereafter will declare it to thee.,Purgatorio,24,48
"But say if him I here behold, who forth",Purgatorio,24,49
"Evoked the new-invented rhymes, beginning,",Purgatorio,24,50
"‘Ladies, that have intelligence of love?’”",Purgatorio,24,51
"And I to him: “One am I, who, whenever",Purgatorio,24,52
"Love doth inspire me, note, and in that measure",Purgatorio,24,53
"Which he within me dictates, singing go.”",Purgatorio,24,54
"“O brother, now I see,” he said, “the knot",Purgatorio,24,55
"Which me, the Notary, and Guittone held",Purgatorio,24,56
Short of the sweet new style that now I hear.,Purgatorio,24,57
I do perceive full clearly how your pens,Purgatorio,24,58
"Go closely following after him who dictates,",Purgatorio,24,59
Which with our own forsooth came not to pass;,Purgatorio,24,60
"And he who sets himself to go beyond,",Purgatorio,24,61
No difference sees from one style to another;”,Purgatorio,24,62
"And as if satisfied, he held his peace.",Purgatorio,24,63
"Even as the birds, that winter tow’rds the Nile,",Purgatorio,24,64
"Sometimes into a phalanx form themselves,",Purgatorio,24,65
"Then fly in greater haste, and go in file;",Purgatorio,24,66
"In such wise all the people who were there,",Purgatorio,24,67
"Turning their faces, hurried on their steps,",Purgatorio,24,68
Both by their leanness and their wishes light.,Purgatorio,24,69
"And as a man, who weary is with trotting,",Purgatorio,24,70
"Lets his companions onward go, and walks,",Purgatorio,24,71
Until he vents the panting of his chest;,Purgatorio,24,72
So did Forese let the holy flock,Purgatorio,24,73
"Pass by, and came with me behind it, saying,",Purgatorio,24,74
“When will it be that I again shall see thee?”,Purgatorio,24,75
"“How long,” I answered, “I may live, I know not;",Purgatorio,24,76
"Yet my return will not so speedy be,",Purgatorio,24,77
But I shall sooner in desire arrive;,Purgatorio,24,78
Because the place where I was set to live,Purgatorio,24,79
"From day to day of good is more depleted,",Purgatorio,24,80
And unto dismal ruin seems ordained.”,Purgatorio,24,81
"“Now go,” he said, “for him most guilty of it",Purgatorio,24,82
At a beast’s tail behold I dragged along,Purgatorio,24,83
Towards the valley where is no repentance.,Purgatorio,24,84
"Faster at every step the beast is going,",Purgatorio,24,85
"Increasing evermore until it smites him,",Purgatorio,24,86
And leaves the body vilely mutilated.,Purgatorio,24,87
"Not long those wheels shall turn,” and he uplifted",Purgatorio,24,88
"His eyes to heaven, “ere shall be clear to thee",Purgatorio,24,89
That which my speech no farther can declare.,Purgatorio,24,90
Now stay behind; because the time so precious,Purgatorio,24,91
"Is in this kingdom, that I lose too much",Purgatorio,24,92
By coming onward thus abreast with thee.”,Purgatorio,24,93
As sometimes issues forth upon a gallop,Purgatorio,24,94
"A cavalier from out a troop that ride,",Purgatorio,24,95
"And seeks the honour of the first encounter,",Purgatorio,24,96
So he with greater strides departed from us;,Purgatorio,24,97
"And on the road remained I with those two,",Purgatorio,24,98
Who were such mighty marshals of the world.,Purgatorio,24,99
And when before us he had gone so far,Purgatorio,24,100
Mine eyes became to him such pursuivants,Purgatorio,24,101
"As was my understanding to his words,",Purgatorio,24,102
Appeared to me with laden and living boughs,Purgatorio,24,103
"Another apple-tree, and not far distant,",Purgatorio,24,104
From having but just then turned thitherward.,Purgatorio,24,105
"People I saw beneath it lift their hands,",Purgatorio,24,106
"And cry I know not what towards the leaves,",Purgatorio,24,107
"Like little children eager and deluded,",Purgatorio,24,108
"Who pray, and he they pray to doth not answer,",Purgatorio,24,109
"But, to make very keen their appetite,",Purgatorio,24,110
"Holds their desire aloft, and hides it not.",Purgatorio,24,111
Then they departed as if undeceived;,Purgatorio,24,112
And now we came unto the mighty tree,Purgatorio,24,113
Which prayers and tears so manifold refuses.,Purgatorio,24,114
“Pass farther onward without drawing near;,Purgatorio,24,115
"The tree of which Eve ate is higher up,",Purgatorio,24,116
And out of that one has this tree been raised.”,Purgatorio,24,117
Thus said I know not who among the branches;,Purgatorio,24,118
"Whereat Virgilius, Statius, and myself",Purgatorio,24,119
Went crowding forward on the side that rises.,Purgatorio,24,120
"“Be mindful,” said he, “of the accursed ones",Purgatorio,24,121
"Formed of the cloud-rack, who inebriate",Purgatorio,24,122
Combated Theseus with their double breasts;,Purgatorio,24,123
"And of the Jews who showed them soft in drinking,",Purgatorio,24,124
Whence Gideon would not have them for companions,Purgatorio,24,125
When he tow’rds Midian the hills descended.”,Purgatorio,24,126
"Thus, closely pressed to one of the two borders,",Purgatorio,24,127
"On passed we, hearing sins of gluttony,",Purgatorio,24,128
Followed forsooth by miserable gains;,Purgatorio,24,129
"Then set at large upon the lonely road,",Purgatorio,24,130
"A thousand steps and more we onward went,",Purgatorio,24,131
"In contemplation, each without a word.",Purgatorio,24,132
"“What go ye thinking thus, ye three alone?”",Purgatorio,24,133
"Said suddenly a voice, whereat I started",Purgatorio,24,134
As terrified and timid beasts are wont.,Purgatorio,24,135
"I raised my head to see who this might be,",Purgatorio,24,136
