text,cantica,canto,line
forse a spïar lor via e lor fortuna.,Purgatorio,26,36
"Tosto che parton l’accoglienza amica,",Purgatorio,26,37
"prima che ’l primo passo lì trascorra,",Purgatorio,26,38
sopragridar ciascuna s’affatica:,Purgatorio,26,39
la nova gente: «Soddoma e Gomorra»;,Purgatorio,26,40
"e l’altra: «Ne la vacca entra Pasife,",Purgatorio,26,41
perché ’l torello a sua lussuria corra».,Purgatorio,26,42
"Poi, come grue ch’a le montagne Rife",Purgatorio,26,43
"volasser parte, e parte inver’ l’arene,",Purgatorio,26,44
"queste del gel, quelle del sole schife,",Purgatorio,26,45
"l’una gente sen va, l’altra sen vene;",Purgatorio,26,46
"e tornan, lagrimando, a’ primi canti",Purgatorio,26,47
e al gridar che più lor si convene;,Purgatorio,26,48
"e raccostansi a me, come davanti,",Purgatorio,26,49
"essi medesmi che m’avean pregato,",Purgatorio,26,50
attenti ad ascoltar ne’ lor sembianti.,Purgatorio,26,51
"Io, che due volte avea visto lor grato,",Purgatorio,26,52
incominciai: «O anime sicure,Purgatorio,26,53
"d’aver, quando che sia, di pace stato,",Purgatorio,26,54
non son rimase acerbe né mature,Purgatorio,26,55
"le membra mie di là, ma son qui meco",Purgatorio,26,56
col sangue suo e con le sue giunture.,Purgatorio,26,57
Quinci sù vo per non esser più cieco;,Purgatorio,26,58
"donna è di sopra che m’acquista grazia,",Purgatorio,26,59
per che ’l mortal per vostro mondo reco.,Purgatorio,26,60
Ma se la vostra maggior voglia sazia,Purgatorio,26,61
"tosto divegna, sì che ’l ciel v’alberghi",Purgatorio,26,62
"ch’è pien d’amore e più ampio si spazia,",Purgatorio,26,63
"ditemi, acciò ch’ancor carte ne verghi,",Purgatorio,26,64
"chi siete voi, e chi è quella turba",Purgatorio,26,65
che se ne va di retro a’ vostri terghi».,Purgatorio,26,66
Non altrimenti stupido si turba,Purgatorio,26,67
"lo montanaro, e rimirando ammuta,",Purgatorio,26,68
"quando rozzo e salvatico s’inurba,",Purgatorio,26,69
che ciascun’ ombra fece in sua paruta;,Purgatorio,26,70
"ma poi che furon di stupore scarche,",Purgatorio,26,71
"lo qual ne li alti cuor tosto s’attuta,",Purgatorio,26,72
"«Beato te, che de le nostre marche»,",Purgatorio,26,73
"ricominciò colei che pria m’inchiese,",Purgatorio,26,74
"«per morir meglio, esperïenza imbarche!",Purgatorio,26,75
"La gente che non vien con noi, offese",Purgatorio,26,76
"di ciò per che già Cesar, trïunfando,",Purgatorio,26,77
“Regina” contra sé chiamar s’intese:,Purgatorio,26,78
"però si parton “Soddoma” gridando,",Purgatorio,26,79
"rimproverando a sé com’ hai udito,",Purgatorio,26,80
e aiutan l’arsura vergognando.,Purgatorio,26,81
Nostro peccato fu ermafrodito;,Purgatorio,26,82
"ma perché non servammo umana legge,",Purgatorio,26,83
"seguendo come bestie l’appetito,",Purgatorio,26,84
"in obbrobrio di noi, per noi si legge,",Purgatorio,26,85
"quando partinci, il nome di colei",Purgatorio,26,86
che s’imbestiò ne le ’mbestiate schegge.,Purgatorio,26,87
Or sai nostri atti e di che fummo rei:,Purgatorio,26,88
"se forse a nome vuo’ saper chi semo,",Purgatorio,26,89
"tempo non è di dire, e non saprei.",Purgatorio,26,90
Farotti ben di me volere scemo:,Purgatorio,26,91
"son Guido Guinizzelli, e già mi purgo",Purgatorio,26,92
per ben dolermi prima ch’a lo stremo».,Purgatorio,26,93
Quali ne la tristizia di Ligurgo,Purgatorio,26,94
"si fer due figli a riveder la madre,",Purgatorio,26,95
"tal mi fec’ io, ma non a tanto insurgo,",Purgatorio,26,96
quand’ io odo nomar sé stesso il padre,Purgatorio,26,97
mio e de li altri miei miglior che mai,Purgatorio,26,98
rime d’amore usar dolci e leggiadre;,Purgatorio,26,99
e sanza udire e dir pensoso andai,Purgatorio,26,100
"lunga fïata rimirando lui,",Purgatorio,26,101
"né, per lo foco, in là più m’appressai.",Purgatorio,26,102
"Poi che di riguardar pasciuto fui,",Purgatorio,26,103
tutto m’offersi pronto al suo servigio,Purgatorio,26,104
con l’affermar che fa credere altrui.,Purgatorio,26,105
"Ed elli a me: «Tu lasci tal vestigio,",Purgatorio,26,106
"per quel ch’i’ odo, in me, e tanto chiaro,",Purgatorio,26,107
che Letè nol può tòrre né far bigio.,Purgatorio,26,108
"Ma se le tue parole or ver giuraro,",Purgatorio,26,109
dimmi che è cagion per che dimostri,Purgatorio,26,110
nel dire e nel guardar d’avermi caro».,Purgatorio,26,111
"E io a lui: «Li dolci detti vostri,",Purgatorio,26,112
"che, quanto durerà l’uso moderno,",Purgatorio,26,113
faranno cari ancora i loro incostri».,Purgatorio,26,114
"«O frate», disse, «questi ch’io ti cerno",Purgatorio,26,115
"col dito», e additò un spirto innanzi,",Purgatorio,26,116
«fu miglior fabbro del parlar materno.,Purgatorio,26,117
Versi d’amore e prose di romanzi,Purgatorio,26,118
soverchiò tutti; e lascia dir li stolti,Purgatorio,26,119
che quel di Lemosì credon ch’avanzi.,Purgatorio,26,120
"A voce più ch’al ver drizzan li volti,",Purgatorio,26,121
e così ferman sua oppinïone,Purgatorio,26,122
prima ch’arte o ragion per lor s’ascolti.,Purgatorio,26,123
"Così fer molti antichi di Guittone,",Purgatorio,26,124
"di grido in grido pur lui dando pregio,",Purgatorio,26,125
fin che l’ha vinto il ver con più persone.,Purgatorio,26,126
"Or se tu hai sì ampio privilegio,",Purgatorio,26,127
che licito ti sia l’andare al chiostro,Purgatorio,26,128
"nel quale è Cristo abate del collegio,",Purgatorio,26,129
"falli per me un dir d’un paternostro,",Purgatorio,26,130
"quanto bisogna a noi di questo mondo,",Purgatorio,26,131
dove poter peccar non è più nostro».,Purgatorio,26,132
"Poi, forse per dar luogo altrui secondo",Purgatorio,26,133
"che presso avea, disparve per lo foco,",Purgatorio,26,134
come per l’acqua il pesce andando al fondo.,Purgatorio,26,135
"Io mi fei al mostrato innanzi un poco,",Purgatorio,26,136
e dissi ch’al suo nome il mio disire,Purgatorio,26,137
apparecchiava grazïoso loco.,Purgatorio,26,138
El cominciò liberamente a dire:,Purgatorio,26,139
"«Tan m’abellis vostre cortes deman,",Purgatorio,26,140
qu’ieu no me puesc ni voill a vos cobrire.,Purgatorio,26,141
"Ieu sui Arnaut, que plor e vau cantan;",Purgatorio,26,142
"consiros vei la passada folor,",Purgatorio,26,143
"e vei jausen lo joi qu’esper, denan.",Purgatorio,26,144
"Ara vos prec, per aquella valor",Purgatorio,26,145
"que vos guida al som de l’escalina,",Purgatorio,26,146
sovenha vos a temps de ma dolor!».,Purgatorio,26,147
Poi s’ascose nel foco che li affina.,Purgatorio,26,148
Sì come quando i primi raggi vibra,Purgatorio,27,1
"là dove il suo fattor lo sangue sparse,",Purgatorio,27,2
"cadendo Ibero sotto l’alta Libra,",Purgatorio,27,3
"e l’onde in Gange da nona rïarse,",Purgatorio,27,4
"sì stava il sole; onde ’l giorno sen giva,",Purgatorio,27,5
come l’angel di Dio lieto ci apparse.,Purgatorio,27,6
"Fuor de la fiamma stava in su la riva,",Purgatorio,27,7
e cantava ‘Beati mundo corde!’,Purgatorio,27,8
in voce assai più che la nostra viva.,Purgatorio,27,9
"Poscia «Più non si va, se pria non morde,",Purgatorio,27,10
"anime sante, il foco: intrate in esso,",Purgatorio,27,11
"e al cantar di là non siate sorde»,",Purgatorio,27,12
ci disse come noi li fummo presso;,Purgatorio,27,13
"per ch’io divenni tal, quando lo ’ntesi,",Purgatorio,27,14
qual è colui che ne la fossa è messo.,Purgatorio,27,15
"In su le man commesse mi protesi,",Purgatorio,27,16
guardando il foco e imaginando forte,Purgatorio,27,17
umani corpi già veduti accesi.,Purgatorio,27,18
Volsersi verso me le buone scorte;,Purgatorio,27,19
"e Virgilio mi disse: «Figliuol mio,",Purgatorio,27,20
"qui può esser tormento, ma non morte.",Purgatorio,27,21
"Ricorditi, ricorditi! E se io",Purgatorio,27,22
"sovresso Gerïon ti guidai salvo,",Purgatorio,27,23
che farò ora presso più a Dio?,Purgatorio,27,24
Credi per certo che se dentro a l’alvo,Purgatorio,27,25
"di questa fiamma stessi ben mille anni,",Purgatorio,27,26
non ti potrebbe far d’un capel calvo.,Purgatorio,27,27
"E se tu forse credi ch’io t’inganni,",Purgatorio,27,28
"fatti ver’ lei, e fatti far credenza",Purgatorio,27,29
con le tue mani al lembo d’i tuoi panni.,Purgatorio,27,30
"Pon giù omai, pon giù ogne temenza;",Purgatorio,27,31
volgiti in qua e vieni: entra sicuro!».,Purgatorio,27,32
E io pur fermo e contra coscïenza.,Purgatorio,27,33
"Quando mi vide star pur fermo e duro,",Purgatorio,27,34
"turbato un poco disse: «Or vedi, figlio:",Purgatorio,27,35
tra Bëatrice e te è questo muro».,Purgatorio,27,36
Come al nome di Tisbe aperse il ciglio,Purgatorio,27,37
"Piramo in su la morte, e riguardolla,",Purgatorio,27,38
allor che ’l gelso diventò vermiglio;,Purgatorio,27,39
"così, la mia durezza fatta solla,",Purgatorio,27,40
"mi volsi al savio duca, udendo il nome",Purgatorio,27,41
che ne la mente sempre mi rampolla.,Purgatorio,27,42
Ond’ ei crollò la fronte e disse: «Come!,Purgatorio,27,43
volenci star di qua?»; indi sorrise,Purgatorio,27,44
come al fanciul si fa ch’è vinto al pome.,Purgatorio,27,45
"Poi dentro al foco innanzi mi si mise,",Purgatorio,27,46
"pregando Stazio che venisse retro,",Purgatorio,27,47
che pria per lunga strada ci divise.,Purgatorio,27,48
"Sì com’ fui dentro, in un bogliente vetro",Purgatorio,27,49
"gittato mi sarei per rinfrescarmi,",Purgatorio,27,50
tant’ era ivi lo ’ncendio sanza metro.,Purgatorio,27,51
"Lo dolce padre mio, per confortarmi,",Purgatorio,27,52
"pur di Beatrice ragionando andava,",Purgatorio,27,53
dicendo: «Li occhi suoi già veder parmi».,Purgatorio,27,54
Guidavaci una voce che cantava,Purgatorio,27,55
"di là; e noi, attenti pur a lei,",Purgatorio,27,56
venimmo fuor là ove si montava.,Purgatorio,27,57
"‘Venite, benedicti Patris mei’,",Purgatorio,27,58
"sonò dentro a un lume che lì era,",Purgatorio,27,59
tal che mi vinse e guardar nol potei.,Purgatorio,27,60
"«Lo sol sen va», soggiunse, «e vien la sera;",Purgatorio,27,61
"non v’arrestate, ma studiate il passo,",Purgatorio,27,62
mentre che l’occidente non si annera».,Purgatorio,27,63
Dritta salia la via per entro ’l sasso,Purgatorio,27,64
verso tal parte ch’io toglieva i raggi,Purgatorio,27,65
dinanzi a me del sol ch’era già basso.,Purgatorio,27,66
"E di pochi scaglion levammo i saggi,",Purgatorio,27,67
"che ’l sol corcar, per l’ombra che si spense,",Purgatorio,27,68
sentimmo dietro e io e li miei saggi.,Purgatorio,27,69
E pria che ’n tutte le sue parti immense,Purgatorio,27,70
"fosse orizzonte fatto d’uno aspetto,",Purgatorio,27,71
"e notte avesse tutte sue dispense,",Purgatorio,27,72
ciascun di noi d’un grado fece letto;,Purgatorio,27,73
ché la natura del monte ci affranse,Purgatorio,27,74
la possa del salir più e ’l diletto.,Purgatorio,27,75
Quali si stanno ruminando manse,Purgatorio,27,76
"le capre, state rapide e proterve",Purgatorio,27,77
"sovra le cime avante che sien pranse,",Purgatorio,27,78
"tacite a l’ombra, mentre che ’l sol ferve,",Purgatorio,27,79
"guardate dal pastor, che ’n su la verga",Purgatorio,27,80
poggiato s’è e lor di posa serve;,Purgatorio,27,81
"e quale il mandrïan che fori alberga,",Purgatorio,27,82
"lungo il pecuglio suo queto pernotta,",Purgatorio,27,83
guardando perché fiera non lo sperga;,Purgatorio,27,84
"tali eravamo tutti e tre allotta,",Purgatorio,27,85
"io come capra, ed ei come pastori,",Purgatorio,27,86
fasciati quinci e quindi d’alta grotta.,Purgatorio,27,87
Poco parer potea lì del di fori;,Purgatorio,27,88
"ma, per quel poco, vedea io le stelle",Purgatorio,27,89
di lor solere e più chiare e maggiori.,Purgatorio,27,90
"Sì ruminando e sì mirando in quelle,",Purgatorio,27,91
"mi prese il sonno; il sonno che sovente,",Purgatorio,27,92
"anzi che ’l fatto sia, sa le novelle.",Purgatorio,27,93
"Ne l’ora, credo, che de l’orïente",Purgatorio,27,94
"prima raggiò nel monte Citerea,",Purgatorio,27,95
"che di foco d’amor par sempre ardente,",Purgatorio,27,96
giovane e bella in sogno mi parea,Purgatorio,27,97
donna vedere andar per una landa,Purgatorio,27,98
cogliendo fiori; e cantando dicea:,Purgatorio,27,99
«Sappia qualunque il mio nome dimanda,Purgatorio,27,100
"ch’i’ mi son Lia, e vo movendo intorno",Purgatorio,27,101
le belle mani a farmi una ghirlanda.,Purgatorio,27,102
"Per piacermi a lo specchio, qui m’addorno;",Purgatorio,27,103
ma mia suora Rachel mai non si smaga,Purgatorio,27,104
"dal suo miraglio, e siede tutto giorno.",Purgatorio,27,105
Ell’ è d’i suoi belli occhi veder vaga,Purgatorio,27,106
com’ io de l’addornarmi con le mani;,Purgatorio,27,107
"lei lo vedere, e me l’ovrare appaga».",Purgatorio,27,108
"E già per li splendori antelucani,",Purgatorio,27,109
"che tanto a’ pellegrin surgon più grati,",Purgatorio,27,110
"quanto, tornando, albergan men lontani,",Purgatorio,27,111
"le tenebre fuggian da tutti lati,",Purgatorio,27,112
"e ’l sonno mio con esse; ond’ io leva’mi,",Purgatorio,27,113
veggendo i gran maestri già levati.,Purgatorio,27,114
«Quel dolce pome che per tanti rami,Purgatorio,27,115
"cercando va la cura de’ mortali,",Purgatorio,27,116
oggi porrà in pace le tue fami».,Purgatorio,27,117
Virgilio inverso me queste cotali,Purgatorio,27,118
parole usò; e mai non furo strenne,Purgatorio,27,119
che fosser di piacere a queste iguali.,Purgatorio,27,120
Tanto voler sopra voler mi venne,Purgatorio,27,121
"de l’esser sù, ch’ad ogne passo poi",Purgatorio,27,122
al volo mi sentia crescer le penne.,Purgatorio,27,123
Come la scala tutta sotto noi,Purgatorio,27,124
"fu corsa e fummo in su ’l grado superno,",Purgatorio,27,125
"in me ficcò Virgilio li occhi suoi,",Purgatorio,27,126
e disse: «Il temporal foco e l’etterno,Purgatorio,27,127
"veduto hai, figlio; e se’ venuto in parte",Purgatorio,27,128
dov’ io per me più oltre non discerno.,Purgatorio,27,129
Tratto t’ho qui con ingegno e con arte;,Purgatorio,27,130
lo tuo piacere omai prendi per duce;,Purgatorio,27,131
"fuor se’ de l’erte vie, fuor se’ de l’arte.",Purgatorio,27,132
Vedi lo sol che ’n fronte ti riluce;,Purgatorio,27,133
"vedi l’erbette, i fiori e li arbuscelli",Purgatorio,27,134
che qui la terra sol da sé produce.,Purgatorio,27,135
Mentre che vegnan lieti li occhi belli,Purgatorio,27,136
"che, lagrimando, a te venir mi fenno,",Purgatorio,27,137
seder ti puoi e puoi andar tra elli.,Purgatorio,27,138
Non aspettar mio dir più né mio cenno;,Purgatorio,27,139
"libero, dritto e sano è tuo arbitrio,",Purgatorio,27,140
e fallo fora non fare a suo senno:,Purgatorio,27,141
per ch’io te sovra te corono e mitrio».,Purgatorio,27,142
Vago già di cercar dentro e dintorno,Purgatorio,28,1
"la divina foresta spessa e viva,",Purgatorio,28,2
"ch’a li occhi temperava il novo giorno,",Purgatorio,28,3
"sanza più aspettar, lasciai la riva,",Purgatorio,28,4
prendendo la campagna lento lento,Purgatorio,28,5
su per lo suol che d’ogne parte auliva.,Purgatorio,28,6
"Un’aura dolce, sanza mutamento",Purgatorio,28,7
"avere in sé, mi feria per la fronte",Purgatorio,28,8
non di più colpo che soave vento;,Purgatorio,28,9
"per cui le fronde, tremolando, pronte",Purgatorio,28,10
tutte quante piegavano a la parte,Purgatorio,28,11
u’ la prim’ ombra gitta il santo monte;,Purgatorio,28,12
non però dal loro esser dritto sparte,Purgatorio,28,13
"tanto, che li augelletti per le cime",Purgatorio,28,14
lasciasser d’operare ogne lor arte;,Purgatorio,28,15
"ma con piena letizia l’ore prime,",Purgatorio,28,16
"cantando, ricevieno intra le foglie,",Purgatorio,28,17
"che tenevan bordone a le sue rime,",Purgatorio,28,18
tal qual di ramo in ramo si raccoglie,Purgatorio,28,19
"per la pineta in su ’l lito di Chiassi,",Purgatorio,28,20
quand’ Ëolo scilocco fuor discioglie.,Purgatorio,28,21
Già m’avean trasportato i lenti passi,Purgatorio,28,22
"dentro a la selva antica tanto, ch’io",Purgatorio,28,23
non potea rivedere ond’ io mi ’ntrassi;,Purgatorio,28,24
"ed ecco più andar mi tolse un rio,",Purgatorio,28,25
che ’nver’ sinistra con sue picciole onde,Purgatorio,28,26
piegava l’erba che ’n sua ripa uscìo.,Purgatorio,28,27
"Tutte l’acque che son di qua più monde,",Purgatorio,28,28
parrieno avere in sé mistura alcuna,Purgatorio,28,29
"verso di quella, che nulla nasconde,",Purgatorio,28,30
avvegna che si mova bruna bruna,Purgatorio,28,31
"sotto l’ombra perpetüa, che mai",Purgatorio,28,32
raggiar non lascia sole ivi né luna.,Purgatorio,28,33
Coi piè ristetti e con li occhi passai,Purgatorio,28,34
"di là dal fiumicello, per mirare",Purgatorio,28,35
la gran varïazion d’i freschi mai;,Purgatorio,28,36
"e là m’apparve, sì com’ elli appare",Purgatorio,28,37
subitamente cosa che disvia,Purgatorio,28,38
"per maraviglia tutto altro pensare,",Purgatorio,28,39
una donna soletta che si gia,Purgatorio,28,40
e cantando e scegliendo fior da fiore,Purgatorio,28,41
ond’ era pinta tutta la sua via.,Purgatorio,28,42
"«Deh, bella donna, che a’ raggi d’amore",Purgatorio,28,43
"ti scaldi, s’i’ vo’ credere a’ sembianti",Purgatorio,28,44
"che soglion esser testimon del core,",Purgatorio,28,45
"vegnati in voglia di trarreti avanti»,",Purgatorio,28,46
"diss’ io a lei, «verso questa rivera,",Purgatorio,28,47
tanto ch’io possa intender che tu canti.,Purgatorio,28,48
Tu mi fai rimembrar dove e qual era,Purgatorio,28,49
Proserpina nel tempo che perdette,Purgatorio,28,50
"la madre lei, ed ella primavera».",Purgatorio,28,51
"Come si volge, con le piante strette",Purgatorio,28,52
"a terra e intra sé, donna che balli,",Purgatorio,28,53
"e piede innanzi piede a pena mette,",Purgatorio,28,54
volsesi in su i vermigli e in su i gialli,Purgatorio,28,55
"fioretti verso me, non altrimenti",Purgatorio,28,56
che vergine che li occhi onesti avvalli;,Purgatorio,28,57
"e fece i prieghi miei esser contenti,",Purgatorio,28,58
